,Unnamed: 0.1,head id,head name,tail id,tail name,pathway,link type,relation name,relation value,entry1,entry2,Unnamed: 0,head full name,tail full name
6805,13717,cpd:C06800,cpd:C06800,cpd:C19595,cpd:C19595,hsa00980,reaction,rn:R09407,irreversible,299.0,142.0,32.0,Aflatoxin B1,"Aflatoxin B1-endo-8,9-epoxide"
6806,13718,cpd:C16453,cpd:C16453,cpd:C19574,cpd:C19574,hsa00980,reaction,rn:R09420,irreversible,249.0,265.0,33.0,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol
6807,13721,cpd:C06800,cpd:C06800,cpd:C19585,cpd:C19585,hsa00980,reaction,rn:R09404,irreversible,299.0,141.0,36.0,Aflatoxin B1,Aflatoxin Q1
6808,13722,cpd:C19586,cpd:C19586,cpd:C19588,cpd:C19588,hsa00980,reaction,rn:R09410,irreversible,143.0,127.0,37.0,"Aflatoxin B1-exo-8,9-epoxide",Aflatoxin B1 diol
6809,13723,cpd:C06800,cpd:C06800,cpd:C16756,cpd:C16756,hsa00980,reaction,rn:R09405,irreversible,299.0,140.0,38.0,Aflatoxin B1,Aflatoxin M1
6810,13724,cpd:C19561,cpd:C19561,cpd:C19562,cpd:C19562,hsa00980,reaction,rn:R09444,irreversible,190.0,194.0,39.0,7-Hydroxymethyl-12-methylbenz[a]anthracene,7-Hydroxymethyl-12-methylbenz[a]anthracene sulfate
6811,13725,cpd:C19489,cpd:C19489,cpd:C19490,cpd:C19490,hsa00980,reaction,rn:R09417,irreversible,191.0,192.0,40.0,"1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene","trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene"
6812,13726,cpd:C19488,cpd:C19488,cpd:C19489,cpd:C19489,hsa00980,reaction,rn:R09416,irreversible,195.0,191.0,41.0,"7,12-Dimethylbenz[a]anthracene","1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene"
6813,13727,cpd:C19488,cpd:C19488,cpd:C19561,cpd:C19561,hsa00980,reaction,rn:R09441,irreversible,195.0,190.0,42.0,"7,12-Dimethylbenz[a]anthracene",7-Hydroxymethyl-12-methylbenz[a]anthracene
6814,13728,cpd:C19488,cpd:C19488,cpd:C19604,cpd:C19604,hsa00980,reaction,rn:R09442,irreversible,195.0,184.0,43.0,"7,12-Dimethylbenz[a]anthracene","7,12-Dimethylbenz[a]anthracene 5,6-oxide"
6815,13729,cpd:C19490,cpd:C19490,cpd:C19559,cpd:C19559,hsa00980,reaction,rn:R09418,irreversible,192.0,193.0,44.0,"trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene","(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol"
6816,13730,cpd:C06800,cpd:C06800,cpd:C19586,cpd:C19586,hsa00980,reaction,rn:R09408,irreversible,299.0,143.0,45.0,Aflatoxin B1,"Aflatoxin B1-exo-8,9-epoxide"
6817,13731,cpd:C14039,cpd:C14039,cpd:C14858,cpd:C14858,hsa00980,reaction,rn:R07088,irreversible,2.0,67.0,46.0,"1,1-Dichloroethylene","2,2-Dichloroacetaldehyde"
6818,13732,cpd:C14039,cpd:C14039,cpd:C14859,cpd:C14859,hsa00980,reaction,rn:R07090,irreversible,2.0,304.0,47.0,"1,1-Dichloroethylene",Chloroacetyl chloride
6819,13733,cpd:C06790,cpd:C06790,cpd:C11148,cpd:C11148,hsa00980,reaction,rn:R07098,irreversible,306.0,119.0,48.0,Trichloroethene,TCE epoxide
6820,13745,cpd:C07535,cpd:C07535,cpd:C14851,cpd:C14851,hsa00980,reaction,rn:R07079 rn:R07080 rn:R07081,irreversible,170.0,171.0,60.0,Benzo[a]pyrene,"Benzo[a]pyrene-4,5-oxide"
6821,13746,cpd:C07535,cpd:C07535,cpd:C14849,cpd:C14849,hsa00980,reaction,rn:R07079 rn:R07080 rn:R07081,irreversible,170.0,173.0,61.0,Benzo[a]pyrene,"Benzo[a]pyrene-9,10-oxide"
6822,13747,cpd:C07535,cpd:C07535,cpd:C14850,cpd:C14850,hsa00980,reaction,rn:R07079 rn:R07080 rn:R07081,irreversible,170.0,172.0,62.0,Benzo[a]pyrene,"Benzo[a]pyrene-7,8-oxide"
6823,13760,cpd:C00829,cpd:C00829,cpd:C14787,cpd:C14787,hsa00980,reaction,rn:R07000 rn:R07001,irreversible,228.0,242.0,75.0,Naphthalene,"(1S,2R)-Naphthalene 1,2-oxide"
6824,13761,cpd:C00829,cpd:C00829,cpd:C14786,cpd:C14786,hsa00980,reaction,rn:R07000 rn:R07001,irreversible,228.0,243.0,76.0,Naphthalene,"(1R,2S)-Naphthalene 1,2-oxide"
6825,13765,cpd:C06790,cpd:C06790,cpd:C14866,cpd:C14866,hsa00980,reaction,rn:R07099,irreversible,306.0,58.0,80.0,Trichloroethene,Chloral
6826,13766,cpd:C14040,cpd:C14040,cpd:C14800,cpd:C14800,hsa00980,reaction,rn:R07022 rn:R07021,irreversible,105.0,118.0,81.0,1-Nitronaphthalene,"1-Nitronaphthalene-5,6-oxide"
6827,13767,cpd:C14040,cpd:C14040,cpd:C14802,cpd:C14802,hsa00980,reaction,rn:R07022 rn:R07021,irreversible,105.0,117.0,82.0,1-Nitronaphthalene,"1-Nitronaphthalene-7,8-oxide"
6828,13768,hsa:2326,FMO1...,dr:D08559,D08559...,hsa00982,ECrel,compound,81,84.0,85.0,,"FMO1, flavin containing dimethylaniline monoxygenase 1",Tamoxifen (INN)
6829,13769,dr:D08559,D08559...,hsa:1576,CYP3A4,hsa00982,ECrel,compound,81,84.0,85.0,,Tamoxifen (INN),"CYP3A4, cytochrome P450 family 3 subfamily A member 4"
6830,13773,dr:D08559,D08559...,hsa:107987478,107987478...,hsa00982,ECrel,compound,81,84.0,91.0,,Tamoxifen (INN),"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]"
6831,13774,hsa:1576,CYP3A4,dr:D08559,D08559...,hsa00982,ECrel,compound,81,85.0,91.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",Tamoxifen (INN)
6832,13778,hsa:1576,CYP3A4,cpd:C16546,C16546,hsa00982,ECrel,compound,92,88.0,93.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",N-Desmethyltamoxifen
6833,13779,cpd:C16546,C16546,hsa:107987478,107987478...,hsa00982,ECrel,compound,92,88.0,93.0,,N-Desmethyltamoxifen,"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]"
6834,13784,hsa:1576,CYP3A4,cpd:C16547,C16547,hsa00982,ECrel,compound,80,89.0,93.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",Endoxifen
6835,13785,cpd:C16547,C16547,hsa:107987478,107987478...,hsa00982,ECrel,compound,80,89.0,93.0,,Endoxifen,"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]"
6836,13786,hsa:107987478,107987478...,cpd:C05011,C05011,hsa00982,ECrel,compound,82,91.0,89.0,,"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]",Hydroxytamoxifen
6837,13787,cpd:C05011,C05011,hsa:1576,CYP3A4,hsa00982,ECrel,compound,82,91.0,89.0,,Hydroxytamoxifen,"CYP3A4, cytochrome P450 family 3 subfamily A member 4"
6838,13788,hsa:1544,CYP1A2,dr:D00358,D00358...,hsa00982,ECrel,compound,245,99.0,97.0,,"CYP1A2, cytochrome P450 family 1 subfamily A member 2",Lidocaine (JP18/USP/INN)
6839,13789,dr:D00358,D00358...,hsa:1576,CYP3A4,hsa00982,ECrel,compound,245,99.0,97.0,,Lidocaine (JP18/USP/INN),"CYP3A4, cytochrome P450 family 3 subfamily A member 4"
6840,13790,hsa:1576,CYP3A4,dr:D00358,D00358...,hsa00982,ECrel,compound,245,98.0,100.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",Lidocaine (JP18/USP/INN)
6841,13791,dr:D00358,D00358...,hsa:1544,CYP1A2,hsa00982,ECrel,compound,245,98.0,100.0,,Lidocaine (JP18/USP/INN),"CYP1A2, cytochrome P450 family 1 subfamily A member 2"
6842,13792,hsa:1555,CYP2B6,dr:D00399,D00399...,hsa00982,ECrel,compound,143,153.0,219.0,,"CYP2B6, cytochrome P450 family 2 subfamily B member 6",Valproic acid (USP)
6843,13793,dr:D00399,D00399...,hsa:1548,CYP2A6,hsa00982,ECrel,compound,143,153.0,219.0,,Valproic acid (USP),"CYP2A6, cytochrome P450 family 2 subfamily A member 6"
6844,13794,hsa:1559,CYP2C9,dr:D00399,D00399...,hsa00982,ECrel,compound,143,154.0,219.0,,"CYP2C9, cytochrome P450 family 2 subfamily C member 9",Valproic acid (USP)
6845,13796,hsa:10720,UGT2B11...,dr:D00195,D00195...,hsa00982,ECrel,compound,246,141.0,204.0,,"UGT2B11, UDP glucuronosyltransferase family 2 member B11",Codeine (USP)
6846,13797,dr:D00195,D00195...,hsa:1576,CYP3A4,hsa00982,ECrel,compound,246,141.0,204.0,,Codeine (USP),"CYP3A4, cytochrome P450 family 3 subfamily A member 4"
6847,13799,dr:D00195,D00195...,hsa:107987478,107987478...,hsa00982,ECrel,compound,246,141.0,140.0,,Codeine (USP),"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]"
6848,13800,hsa:1576,CYP3A4,dr:D00195,D00195...,hsa00982,ECrel,compound,246,204.0,140.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",Codeine (USP)
6849,13802,hsa:107987478,107987478...,dr:D08233,D08233...,hsa00982,ECrel,compound,244,140.0,142.0,,"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]",Morphine (BAN)
6850,13803,dr:D08233,D08233...,hsa:10720,UGT2B11...,hsa00982,ECrel,compound,244,140.0,142.0,,Morphine (BAN),"UGT2B11, UDP glucuronosyltransferase family 2 member B11"
6851,13806,hsa:1576,CYP3A4,dr:D00252,D00252...,hsa00982,ECrel,compound,178,214.0,218.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",Carbamazepine (JP18/USP/INN)
6852,13807,dr:D00252,D00252...,hsa:1558,CYP2C8,hsa00982,ECrel,compound,178,214.0,218.0,,Carbamazepine (JP18/USP/INN),"CYP2C8, cytochrome P450 family 2 subfamily C member 8"
6853,13808,hsa:1555,CYP2B6,dr:D00252,D00252...,hsa00982,ECrel,compound,178,217.0,185.0,,"CYP2B6, cytochrome P450 family 2 subfamily B member 6",Carbamazepine (JP18/USP/INN)
6854,13809,dr:D00252,D00252...,hsa:1576,CYP3A4,hsa00982,ECrel,compound,178,217.0,185.0,,Carbamazepine (JP18/USP/INN),"CYP3A4, cytochrome P450 family 3 subfamily A member 4"
6855,13812,hsa:1576,CYP3A4,dr:D00536,D00536...,hsa00982,ECrel,compound,27,197.0,199.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",Felbamate (USPINN)
6856,13813,dr:D00536,D00536...,hsa:1571,CYP2E1,hsa00982,ECrel,compound,27,197.0,199.0,,Felbamate (USPINN),"CYP2E1, cytochrome P450 family 2 subfamily E member 1"
6857,13814,hsa:1571,CYP2E1,dr:D00536,D00536...,hsa00982,ECrel,compound,27,200.0,198.0,,"CYP2E1, cytochrome P450 family 2 subfamily E member 1",Felbamate (USPINN)
6858,13815,dr:D00536,D00536...,hsa:1576,CYP3A4,hsa00982,ECrel,compound,27,200.0,198.0,,Felbamate (USPINN),"CYP3A4, cytochrome P450 family 3 subfamily A member 4"
6859,13816,hsa:218,ALDH3A1,cpd:C16587,C16587,hsa00982,ECrel,compound,159,203.0,201.0,,"ALDH3A1, aldehyde dehydrogenase 3 family member A1",3-Carbamoyl-2-phenylpropionaldehyde
6860,13817,cpd:C16587,C16587,hsa:124,ADH1A,hsa00982,ECrel,compound,159,203.0,201.0,,3-Carbamoyl-2-phenylpropionaldehyde,"ADH1A, alcohol dehydrogenase 1A (class I), alpha polypeptide"
6861,13818,hsa:1576,CYP3A4,dr:D07760,D07760...,hsa00982,ECrel,compound,129,105.0,109.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",Cyclophosphamide (INN)
6862,13819,dr:D07760,D07760...,hsa:1557,CYP2C19,hsa00982,ECrel,compound,129,105.0,109.0,,Cyclophosphamide (INN),"CYP2C19, cytochrome P450 family 2 subfamily C member 19"
6863,13821,dr:D07760,D07760...,hsa:1555,CYP2B6,hsa00982,ECrel,compound,129,105.0,108.0,,Cyclophosphamide (INN),"CYP2B6, cytochrome P450 family 2 subfamily B member 6"
6864,13822,hsa:1557,CYP2C19,cpd:C07643,C07643,hsa00982,ECrel,compound,116,109.0,103.0,,"CYP2C19, cytochrome P450 family 2 subfamily C member 19",4-Hydroxycyclophosphamide
6865,13823,cpd:C07643,C07643,hsa:1576,CYP3A4,hsa00982,ECrel,compound,116,109.0,103.0,,4-Hydroxycyclophosphamide,"CYP3A4, cytochrome P450 family 3 subfamily A member 4"
6866,13824,hsa:1555,CYP2B6,cpd:C07643,C07643,hsa00982,ECrel,compound,116,108.0,103.0,,"CYP2B6, cytochrome P450 family 2 subfamily B member 6",4-Hydroxycyclophosphamide
6867,13826,hsa:119391,GSTO2,cpd:C07645,C07645,hsa00982,ECrel,compound,50,111.0,112.0,,"GSTO2, glutathione S-transferase omega 2",Aldophosphamide
6868,13827,cpd:C07645,C07645,hsa:124,ADH1A,hsa00982,ECrel,compound,50,111.0,112.0,,Aldophosphamide,"ADH1A, alcohol dehydrogenase 1A (class I), alpha polypeptide"
6869,13829,cpd:C07645,C07645,hsa:218,ALDH3A1,hsa00982,ECrel,compound,50,111.0,56.0,,Aldophosphamide,"ALDH3A1, aldehyde dehydrogenase 3 family member A1"
6870,13830,hsa:124,ADH1A,cpd:C07645,C07645,hsa00982,ECrel,compound,50,112.0,56.0,,"ADH1A, alcohol dehydrogenase 1A (class I), alpha polypeptide",Aldophosphamide
6871,13832,hsa:1576,CYP3A4,dr:D00343,D00343...,hsa00982,ECrel,compound,10,107.0,110.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",Ifosfamide (JAN/USP/INN)
6872,13833,dr:D00343,D00343...,hsa:1555,CYP2B6,hsa00982,ECrel,compound,10,107.0,110.0,,Ifosfamide (JAN/USP/INN),"CYP2B6, cytochrome P450 family 2 subfamily B member 6"
6873,13835,dr:D00343,D00343...,hsa:1557,CYP2C19,hsa00982,ECrel,compound,10,107.0,209.0,,Ifosfamide (JAN/USP/INN),"CYP2C19, cytochrome P450 family 2 subfamily C member 19"
6874,13836,hsa:1555,CYP2B6,dr:D00343,D00343...,hsa00982,ECrel,compound,10,248.0,104.0,,"CYP2B6, cytochrome P450 family 2 subfamily B member 6",Ifosfamide (JAN/USP/INN)
6875,13837,dr:D00343,D00343...,hsa:1576,CYP3A4,hsa00982,ECrel,compound,10,248.0,104.0,,Ifosfamide (JAN/USP/INN),"CYP3A4, cytochrome P450 family 3 subfamily A member 4"
6876,13840,hsa:107987478,107987478...,dr:D07704,D07704...,hsa00982,ECrel,compound,182,241.0,189.0,,"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]",Citalopram (USP/INN)
6877,13841,dr:D07704,D07704...,hsa:4128,MAOA,hsa00982,ECrel,compound,182,241.0,189.0,,Citalopram (USP/INN),"MAOA, monoamine oxidase A"
6878,13843,dr:D07704,D07704...,hsa:1557,CYP2C19,hsa00982,ECrel,compound,182,241.0,188.0,,Citalopram (USP/INN),"CYP2C19, cytochrome P450 family 2 subfamily C member 19"
6879,13845,dr:D07704,D07704...,hsa:1576,CYP3A4,hsa00982,ECrel,compound,182,241.0,186.0,,Citalopram (USP/INN),"CYP3A4, cytochrome P450 family 3 subfamily A member 4"
6880,13846,hsa:4128,MAOA,dr:D07704,D07704...,hsa00982,ECrel,compound,182,189.0,188.0,,"MAOA, monoamine oxidase A",Citalopram (USP/INN)
6881,13851,dr:D07704,D07704...,hsa:107987478,107987478...,hsa00982,ECrel,compound,182,189.0,237.0,,Citalopram (USP/INN),"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]"
6882,13852,hsa:107987478,107987478...,cpd:C16608,C16608,hsa00982,ECrel,compound,181,237.0,190.0,,"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]",Demethylcitalopram
6883,13853,cpd:C16608,C16608,hsa:4128,MAOA,hsa00982,ECrel,compound,181,237.0,190.0,,Demethylcitalopram,"MAOA, monoamine oxidase A"
6884,13854,hsa:1576,CYP3A4,cpd:C16608,C16608,hsa00982,ECrel,compound,181,186.0,190.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",Demethylcitalopram
6885,13857,cpd:C16608,C16608,hsa:107987478,107987478...,hsa00982,ECrel,compound,181,186.0,187.0,,Demethylcitalopram,"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]"
6886,13858,hsa:1557,CYP2C19,cpd:C16608,C16608,hsa00982,ECrel,compound,181,188.0,190.0,,"CYP2C19, cytochrome P450 family 2 subfamily C member 19",Demethylcitalopram
6887,13862,hsa:4128,MAOA,cpd:C16608,C16608,hsa00982,ECrel,compound,181,190.0,187.0,,"MAOA, monoamine oxidase A",Demethylcitalopram
6888,13864,hsa:107987478,107987478...,cpd:C16609,C16609,hsa00982,ECrel,compound,180,187.0,191.0,,"(RefSeq) cytochrome P450 2D6-like, ytochrome P450 family 2 subfamily D6 [EC:1.14.14.1]",Didemethylcitalopram
6889,13865,cpd:C16609,C16609,hsa:4128,MAOA,hsa00982,ECrel,compound,180,187.0,191.0,,Didemethylcitalopram,"MAOA, monoamine oxidase A"
6890,13866,hsa:4128,MAOA,cpd:C16612,C16612,hsa00982,ECrel,compound,15,190.0,192.0,,"MAOA, monoamine oxidase A",Citalopram aldehyde
6891,13867,cpd:C16612,C16612,hsa:316,AOX1,hsa00982,ECrel,compound,15,190.0,192.0,,Citalopram aldehyde,"AOX1, aldehyde oxidase 1"
6892,13872,hsa:1577,CYP3A5,dr:D00343,D00343...,hsa00982,ECrel,compound,10,247.0,104.0,,"CYP3A5, cytochrome P450 family 3 subfamily A member 5",Ifosfamide (JAN/USP/INN)
6893,13878,hsa:1559,CYP2C9,dr:D08559,D08559...,hsa00982,ECrel,compound,81,249.0,88.0,,"CYP2C9, cytochrome P450 family 2 subfamily C member 9",Tamoxifen (INN)
6894,13881,dr:D08559,D08559...,hsa:2326,FMO1...,hsa00982,ECrel,compound,81,249.0,84.0,,Tamoxifen (INN),"FMO1, flavin containing dimethylaniline monoxygenase 1"
6895,13884,hsa:1576,CYP3A4,cpd:C05011,C05011,hsa00982,ECrel,compound,82,89.0,249.0,,"CYP3A4, cytochrome P450 family 3 subfamily A member 4",Hydroxytamoxifen
6896,13885,cpd:C05011,C05011,hsa:1559,CYP2C9,hsa00982,ECrel,compound,82,89.0,249.0,,Hydroxytamoxifen,"CYP2C9, cytochrome P450 family 2 subfamily C member 9"
6897,13886,cpd:C16546,cpd:C16546,cpd:C16549,cpd:C16549,hsa00982,reaction,rn:R08274,irreversible,92.0,37.0,0.0,N-Desmethyltamoxifen,alpha-Hydroxy-N-desmethyltamoxifen
6898,13887,dr:D08559,dr:D08559 cpd:C07108,cpd:C16545,cpd:C16545,hsa00982,reaction,rn:R08266,irreversible,81.0,79.0,1.0,Tamoxifen (INN),Tamoxifen N-oxide
6899,13888,dr:D08559,dr:D08559 cpd:C07108,cpd:C16546,cpd:C16546,hsa00982,reaction,rn:R08268,irreversible,81.0,92.0,2.0,Tamoxifen (INN),N-Desmethyltamoxifen
6900,13889,dr:D08559,dr:D08559 cpd:C07108,cpd:C16544,cpd:C16544,hsa00982,reaction,rn:R08271,irreversible,81.0,7.0,3.0,Tamoxifen (INN),alpha-Hydroxytamoxifen
6901,13890,cpd:C16546,cpd:C16546,cpd:C16548,cpd:C16548,hsa00982,reaction,rn:R08272,irreversible,92.0,78.0,4.0,N-Desmethyltamoxifen,"N,N-Didesmethyltamoxifen"
6902,13891,cpd:C05011,cpd:C05011,cpd:C16547,cpd:C16547,hsa00982,reaction,rn:R08269,irreversible,82.0,80.0,5.0,Hydroxytamoxifen,Endoxifen
6903,13892,dr:D08559,dr:D08559 cpd:C07108,cpd:C05011,cpd:C05011,hsa00982,reaction,rn:R08267,irreversible,81.0,82.0,6.0,Tamoxifen (INN),Hydroxytamoxifen
6904,13893,cpd:C16546,cpd:C16546,cpd:C16547,cpd:C16547,hsa00982,reaction,rn:R08270,irreversible,92.0,80.0,7.0,N-Desmethyltamoxifen,Endoxifen
6905,13894,dr:D00358,dr:D00358 cpd:C07073,cpd:C16561,cpd:C16561,hsa00982,reaction,rn:R08293,irreversible,245.0,73.0,8.0,Lidocaine (JP18/USP/INN),Monoethylglycinexylidide
6906,13895,dr:D00358,dr:D00358 cpd:C07073,cpd:C16560,cpd:C16560,hsa00982,reaction,rn:R08294,irreversible,245.0,243.0,9.0,Lidocaine (JP18/USP/INN),3-Hydroxylidocaine
6907,13898,cpd:C07643,cpd:C07643,cpd:C07644,cpd:C07644,hsa00982,reaction,rn:R08277,irreversible,116.0,114.0,12.0,4-Hydroxycyclophosphamide,4-Ketocyclophosphamide
6908,13899,dr:D00343,dr:D00343 cpd:C07047,cpd:C16553,cpd:C16553,hsa00982,reaction,rn:R08285,irreversible,10.0,196.0,13.0,Ifosfamide (JAN/USP/INN),4-Hydroxyifosfamide
6909,13900,dr:D07760,dr:D07760 cpd:C07888,cpd:C06754,cpd:C06754,hsa00982,reaction,rn:R08276,irreversible,129.0,115.0,14.0,Cyclophosphamide (INN),Chloroacetaldehyde
6910,13901,dr:D07760,dr:D07760 cpd:C07888,cpd:C16550,cpd:C16550,hsa00982,reaction,rn:R08276,irreversible,129.0,113.0,15.0,Cyclophosphamide (INN),Dechloroethylcyclophosphamide
6911,13902,dr:D07760,dr:D07760 cpd:C07888,cpd:C07643,cpd:C07643,hsa00982,reaction,rn:R08275,irreversible,129.0,116.0,16.0,Cyclophosphamide (INN),4-Hydroxycyclophosphamide
6912,13906,cpd:C07645,cpd:C07645,cpd:C11583,cpd:C11583,hsa00982,reaction,rn:R08280,irreversible,50.0,124.0,20.0,Aldophosphamide,4-Glutathionyl cyclophosphamide
6913,13907,cpd:C07645,cpd:C07645,cpd:C16551,cpd:C16551,hsa00982,reaction,rn:R08281,irreversible,50.0,123.0,21.0,Aldophosphamide,Alcophosphamide
6914,13908,cpd:C07645,cpd:C07645,cpd:C07646,cpd:C07646,hsa00982,reaction,rn:R08282 rn:R08283,irreversible,50.0,122.0,22.0,Aldophosphamide,Carboxyphosphamide
6915,13909,dr:D00195,dr:D00195 cpd:C06174,dr:D08233,dr:D08233 cpd:C01516,hsa00982,reaction,rn:R03697,irreversible,246.0,244.0,23.0,Codeine (USP),Morphine (BAN)
6916,13910,dr:D00195,dr:D00195 cpd:C06174,cpd:C16577,cpd:C16577,hsa00982,reaction,rn:R08261,irreversible,246.0,132.0,24.0,Codeine (USP),Codeine-6-glucuronide
6917,13911,dr:D08233,dr:D08233 cpd:C01516,cpd:C16643,cpd:C16643,hsa00982,reaction,rn:R08262,irreversible,244.0,205.0,25.0,Morphine (BAN),Morphine-3-glucuronide
6918,13912,dr:D08195,dr:D08195 cpd:C07163,cpd:C16659,cpd:C16659,hsa00982,reaction,rn:R08339,irreversible,162.0,163.0,26.0,Methadone (BAN),"2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine"
6919,13913,dr:D04716,dr:D04716 cpd:C08012,cpd:C16661,cpd:C16661,hsa00982,reaction,rn:R08341,irreversible,166.0,165.0,27.0,Levomethadyl acetate (USAN),L-alpha-Acetyl-N-normethadol
6920,13914,dr:D00252,dr:D00252 cpd:C06868,cpd:C07496,cpd:C07496,hsa00982,reaction,rn:R08312,irreversible,178.0,175.0,28.0,Carbamazepine (JP18/USP/INN),"Carbamazepine-10,11-epoxide"
6921,13915,dr:D07704,dr:D07704 cpd:C07572,cpd:C16608,cpd:C16608,hsa00982,reaction,rn:R08343,irreversible,182.0,181.0,29.0,Citalopram (USP/INN),Demethylcitalopram
6922,13916,dr:D07704,dr:D07704 cpd:C07572,cpd:C16607,cpd:C16607,hsa00982,reaction,rn:R08344,irreversible,182.0,183.0,30.0,Citalopram (USP/INN),Citalopram N-oxide
6923,13917,cpd:C16608,cpd:C16608,cpd:C16609,cpd:C16609,hsa00982,reaction,rn:R08345,irreversible,181.0,180.0,31.0,Demethylcitalopram,Didemethylcitalopram
6924,13919,dr:D07704,dr:D07704 cpd:C07572,cpd:C16612,cpd:C16612,hsa00982,reaction,rn:R08346,irreversible,182.0,15.0,33.0,Citalopram (USP/INN),Citalopram aldehyde
6925,13920,cpd:C16608,cpd:C16608,cpd:C16612,cpd:C16612,hsa00982,reaction,rn:R08347,irreversible,181.0,15.0,34.0,Demethylcitalopram,Citalopram aldehyde
6926,13921,cpd:C16609,cpd:C16609,cpd:C16612,cpd:C16612,hsa00982,reaction,rn:R08348,irreversible,180.0,15.0,35.0,Didemethylcitalopram,Citalopram aldehyde
6927,13922,cpd:C16612,cpd:C16612,cpd:C16610,cpd:C16610,hsa00982,reaction,rn:R08349,irreversible,15.0,179.0,36.0,Citalopram aldehyde,Citalopram propionic acid
6928,13923,dr:D00536,dr:D00536 cpd:C07501,cpd:C16584,cpd:C16584,hsa00982,reaction,rn:R08303,irreversible,27.0,158.0,37.0,Felbamate (USPINN),p-Hydroxyfelbamate
6929,13924,dr:D00536,dr:D00536 cpd:C07501,cpd:C16582,cpd:C16582,hsa00982,reaction,rn:R08304,irreversible,27.0,160.0,38.0,Felbamate (USPINN),2-Hydroxyfelbamate
6930,13927,cpd:C16586,cpd:C16586,cpd:C16587,cpd:C16587,hsa00982,reaction,rn:R08306,irreversible,195.0,159.0,41.0,"2-Phenyl-1,3-propanediol monocarbamate",3-Carbamoyl-2-phenylpropionaldehyde
6931,13928,cpd:C16595,cpd:C16595,cpd:C16596,cpd:C16596,hsa00982,reaction,rn:R08310,irreversible,30.0,32.0,42.0,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one","5-Phenyl-1,3-oxazinane-2,4-dione"
6932,13929,cpd:C16587,cpd:C16587,cpd:C16591,cpd:C16591,hsa00982,reaction,rn:R08307,irreversible,159.0,34.0,43.0,3-Carbamoyl-2-phenylpropionaldehyde,3-Carbamoyl-2-phenylpropionic acid
6933,13930,dr:D00195,dr:D00195 cpd:C06174,cpd:C16576,cpd:C16576,hsa00982,reaction,rn:R08264,irreversible,246.0,133.0,44.0,Codeine (USP),Norcodeine
6934,13931,dr:D08233,dr:D08233 cpd:C01516,cpd:C16578,cpd:C16578,hsa00982,reaction,rn:R08263,irreversible,244.0,135.0,45.0,Morphine (BAN),Morphine-6-glucuronide
6935,13933,dr:D00252,dr:D00252 cpd:C06868,cpd:C16602,cpd:C16602,hsa00982,reaction,rn:R08313,irreversible,178.0,177.0,47.0,Carbamazepine (JP18/USP/INN),3-Hydroxycarbamazepine
6936,13934,cpd:C16601,cpd:C16601,cpd:C16604,cpd:C16604,hsa00982,reaction,rn:R08318,irreversible,173.0,242.0,48.0,2-Hydroxycarbamazepine,2-Hydroxyiminostilbene
